,tweet_id,tweet_date,source,text,expanded_urls,rating_numerator,rating_denominator,dog_name,dog_stage,id_str,display_text_range,retweet_count,favorite_count,breed
848,742423170473463808,2016-06-13 18:27:32+00:00,iPhone,This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,https://twitter.com/dog_rates/status/742423170473463808/photo/1,12,10,Bell,,742423170473463808,"[0, 81]",3405,9056,pug
849,742385895052087300,2016-06-13 15:59:24+00:00,iPhone,This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil https://t.co/ULdPY6CLpq,https://twitter.com/dog_rates/status/742385895052087300/photo/1,11,10,Phil,,742385895052087296,"[0, 99]",1769,6270,Cardigan
850,742161199639494656,2016-06-13 01:06:33+00:00,iPhone,This is Doug. He's trying to float away. 12/10 you got this Doug https://t.co/bZaHC3lvTL,https://twitter.com/dog_rates/status/742161199639494656/photo/1,12,10,Doug,,742161199639494656,"[0, 64]",1239,3986,
851,742150209887731712,2016-06-13 00:22:53+00:00,iPhone,This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY,https://twitter.com/dog_rates/status/742150209887731712/photo/1,8,10,Edmund,pupper,742150209887731712,"[0, 95]",1393,4692,French_bulldog
852,741793263812808706,2016-06-12 00:44:30+00:00,iPhone,When your crush won't pay attention to you. Both 10/10 tragic af https://t.co/d3LELGVlqu,"https://twitter.com/dog_rates/status/741793263812808706/photo/1,https://twitter.com/dog_rates/status/741793263812808706/photo/1",10,10,None,,741793263812808704,"[0, 64]",1381,4209,kuvasz
853,741743634094141440,2016-06-11 21:27:17+00:00,iPhone,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,"https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1",11,10,Aqua,pupper,741743634094141440,"[0, 115]",2487,7529,Labrador_retriever
854,741438259667034112,2016-06-11 01:13:51+00:00,iPhone,This is Tucker. He's still figuring out couches. 9/10 keep your head up pup https://t.co/pXU77HPbJ5,https://twitter.com/dog_rates/status/741438259667034112/photo/1,9,10,Tucker,,741438259667034112,"[0, 75]",744,3405,Chesapeake_Bay_retriever
855,741303864243200000,2016-06-10 16:19:48+00:00,iPhone,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af https://t.co/O4iw9NlLaQ,https://twitter.com/dog_rates/status/741303864243200000/photo/1,12,10,Theodore,,741303864243200000,"[0, 115]",2906,8100,Chihuahua
856,741067306818797568,2016-06-10 00:39:48+00:00,iPhone,This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,https://twitter.com/dog_rates/status/741067306818797568/photo/1,12,10,,"doggo,pupper",741067306818797568,"[0, 67]",2799,8830,golden_retriever
857,740995100998766593,2016-06-09 19:52:53+00:00,iPhone,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 https://t.co/nt2x3fHaRJ,https://twitter.com/dog_rates/status/740995100998766593/photo/1,10,10,Leo,,740995100998766592,"[0, 115]",2457,5804,malamute
858,740711788199743490,2016-06-09 01:07:06+00:00,iPhone,Here we are witnessing the touchdown of a pupnado. It's not funny it's actually very deadly. 9/10 might still pet https://t.co/CmLoKMbOHv,https://twitter.com/dog_rates/status/740711788199743490/photo/1,9,10,None,,740711788199743488,"[0, 113]",858,3139,toy_poodle
859,740699697422163968,2016-06-09 00:19:04+00:00,iPhone,This is Chip. He only mowed half the yard. 8/10 quit the shit Chip we have other things to do https://t.co/LjzZKQ7vmK,https://twitter.com/dog_rates/status/740699697422163968/photo/1,8,10,Chip,,740699697422163968,"[0, 93]",705,2645,
860,740676976021798912,2016-06-08 22:48:46+00:00,iPhone,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC",https://twitter.com/dog_rates/status/740676976021798912/photo/1,11,10,Baloo,pupper,740676976021798912,"[0, 115]",6183,16779,Norwegian_elkhound
861,740373189193256964,2016-06-08 02:41:38+00:00,iPhone,"After so many requests, this is Bretagne. She was the last surviving 9/11 search dog, and our second ever 14/10. RIP https://t.co/XAVDNDaVgQ","https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1,https://twitter.com/dog_rates/status/740373189193256964/photo/1",9,11,None,,740373189193256960,"[0, 116]",12086,32465,golden_retriever
862,740365076218183684,2016-06-08 02:09:24+00:00,iPhone,When the photographer forgets to tell you where to look... 10/10 https://t.co/u1GHWxhC85,https://twitter.com/dog_rates/status/740365076218183684/photo/1,10,10,None,,740365076218183680,"[0, 64]",384,2238,
863,740359016048689152,2016-06-08 01:45:19+00:00,iPhone,This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW,https://twitter.com/dog_rates/status/740359016048689152/photo/1,9,10,Chase,,740359016048689152,"[0, 67]",794,3039,golden_retriever
864,740214038584557568,2016-06-07 16:09:13+00:00,iPhone,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X,https://twitter.com/dog_rates/status/740214038584557568/photo/1,10,10,,,740214038584557568,"[0, 115]",1778,6164,Chesapeake_Bay_retriever
865,739979191639244800,2016-06-07 00:36:02+00:00,iPhone,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf,https://twitter.com/dog_rates/status/739979191639244800/photo/1,12,10,Nollie,,739979191639244800,"[0, 112]",5364,18450,Irish_water_spaniel
866,739932936087216128,2016-06-06 21:32:13+00:00,iPhone,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1,https://twitter.com/dog_rates/status/739932936087216128/photo/1,10,10,Rorie,,739932936087216128,"[0, 113]",982,3738,redbone
867,739844404073074688,2016-06-06 15:40:26+00:00,iPhone,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well https://t.co/4qiuC0lXq5,https://twitter.com/dog_rates/status/739844404073074688/photo/1,12,10,Simba,,739844404073074688,"[0, 103]",785,3513,toy_poodle
868,739606147276148736,2016-06-05 23:53:41+00:00,iPhone,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,"https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1,https://twitter.com/dog_rates/status/739606147276148736/photo/1",9,10,Benji,pupper,739606147276148736,"[0, 114]",1487,4973,Blenheim_spaniel
869,739544079319588864,2016-06-05 19:47:03+00:00,iPhone,This... is a Tyrannosaurus rex. We only rate dogs. Please only send in dogs. Thank you ...10/10 https://t.co/zxw8d5g94P,https://twitter.com/dog_rates/status/739544079319588864/photo/1,10,10,None,,739544079319588864,"[0, 95]",19177,36360,Labrador_retriever
870,739485634323156992,2016-06-05 15:54:48+00:00,iPhone,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle https://t.co/rRULp7XFnO,"https://twitter.com/dog_rates/status/739485634323156992/photo/1,https://twitter.com/dog_rates/status/739485634323156992/photo/1",6,10,Kyle,,739485634323156992,"[0, 113]",2631,6580,Walker_hound
871,739238157791694849,2016-06-04 23:31:25+00:00,iPhone,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,https://twitter.com/dog_rates/status/739238157791694849/video/1,13,10,None,doggo,739238157791694848,"[0, 114]",52617,106760,Eskimo_dog
872,738885046782832640,2016-06-04 00:08:17+00:00,iPhone,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr,https://twitter.com/dog_rates/status/738885046782832640/photo/1,11,10,Charles,,738885046782832640,"[0, 110]",1042,3498,American_Staffordshire_terrier
873,738883359779196928,2016-06-04 00:01:35+00:00,iPhone,When a single soap orb changes your entire perception of the universe... 10/10 https://t.co/9eCXpVExJc,"https://twitter.com/dog_rates/status/738883359779196928/photo/1,https://twitter.com/dog_rates/status/738883359779196928/photo/1",10,10,None,,738883359779196928,"[0, 78]",718,3034,Labrador_retriever
874,738537504001953792,2016-06-03 01:07:16+00:00,iPhone,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,"https://twitter.com/dog_rates/status/738537504001953792/photo/1,https://twitter.com/dog_rates/status/738537504001953792/photo/1",11,10,Bayley,puppo,738537504001953792,"[0, 98]",1392,4687,chow
875,738402415918125056,2016-06-02 16:10:29+00:00,iPhone,"""Don't talk to me or my son ever again"" ...10/10 for both https://t.co/s96OYXZIfK",https://twitter.com/dog_rates/status/738402415918125056/photo/1,10,10,None,,738402415918125056,"[0, 57]",737,2996,cocker_spaniel
876,738184450748633089,2016-06-02 01:44:22+00:00,iPhone,"For the last time, we only rate dogs. Pls stop sending other animals like this Duck-Billed Platypus. Thank you. 9/10 https://t.co/twxYcPOafl",https://twitter.com/dog_rates/status/738184450748633089/photo/1,9,10,None,,738184450748633088,"[0, 116]",1104,3957,Bedlington_terrier
877,738166403467907072,2016-06-02 00:32:39+00:00,iPhone,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,"https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1,https://twitter.com/dog_rates/status/738166403467907072/photo/1",12,10,Axel,,738166403467907072,"[0, 63]",3023,8040,keeshond
878,738156290900254721,2016-06-01 23:52:28+00:00,iPhone,This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC,https://twitter.com/dog_rates/status/738156290900254721/photo/1,10,10,Storkson,,738156290900254720,"[0, 54]",581,2274,pug
879,737826014890496000,2016-06-01 02:00:04+00:00,iPhone,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,"https://twitter.com/dog_rates/status/737826014890496000/photo/1,https://twitter.com/dog_rates/status/737826014890496000/photo/1",10,10,Remy,,737826014890496000,"[0, 114]",1601,4819,vizsla
880,737800304142471168,2016-06-01 00:17:54+00:00,iPhone,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj,https://twitter.com/dog_rates/status/737800304142471168/photo/1,10,10,Bella,,737800304142471168,"[0, 90]",3158,9236,malamute
881,737678689543020544,2016-05-31 16:14:39+00:00,iPhone,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult. 11/10 https://t.co/VflvQLH2y5,https://twitter.com/dog_rates/status/737678689543020544/photo/1,11,10,None,,737678689543020544,"[0, 116]",1192,4622,Pembroke
882,737445876994609152,2016-05-31 00:49:32+00:00,iPhone,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet. 13/10 colorful af https://t.co/CaG9MzD3WT,https://twitter.com/dog_rates/status/737445876994609152/photo/1,13,10,None,floofer,737445876994609152,"[0, 108]",4039,9416,Samoyed
883,737322739594330112,2016-05-30 16:40:14+00:00,iPhone,Say hello to Lily. She's not injured or anything. Just wants everyone to hear her. 9/10 clever af https://t.co/3xqGVH0Dhw,https://twitter.com/dog_rates/status/737322739594330112/photo/1,9,10,Lily,,737322739594330112,"[0, 97]",728,3314,
884,737310737551491075,2016-05-30 15:52:33+00:00,iPhone,Everybody stop what you're doing and watch these puppers enjoy summer. Both 13/10 https://t.co/wvjqSCN6iC,https://twitter.com/dog_rates/status/737310737551491075/video/1,13,10,None,,737310737551491072,"[0, 81]",6724,13477,
885,736736130620620800,2016-05-29 01:49:16+00:00,iPhone,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,https://twitter.com/dog_rates/status/736736130620620800/photo/1,13,10,Chadrick,,736736130620620800,"[0, 38]",1536,3861,schipperke
886,736365877722001409,2016-05-28 01:18:00+00:00,iPhone,This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,"https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1,https://twitter.com/dog_rates/status/736365877722001409/photo/1",11,10,Rory,pupper,736365877722001408,"[0, 64]",1110,3652,toy_poodle
887,736225175608430592,2016-05-27 15:58:54+00:00,iPhone,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc,https://twitter.com/dog_rates/status/736225175608430592/photo/1,10,10,,,736225175608430592,"[0, 116]",2532,7466,Labrador_retriever
888,736010884653420544,2016-05-27 01:47:23+00:00,iPhone,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ...10/10 https://t.co/O1TLuYjsNS,"https://twitter.com/dog_rates/status/736010884653420544/photo/1,https://twitter.com/dog_rates/status/736010884653420544/photo/1",10,10,None,,736010884653420544,"[0, 115]",2694,7219,golden_retriever
889,735991953473572864,2016-05-27 00:32:10+00:00,iPhone,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,"https://twitter.com/dog_rates/status/735991953473572864/photo/1,https://twitter.com/dog_rates/status/735991953473572864/photo/1,https://twitter.com/dog_rates/status/735991953473572864/photo/1",11,10,Maxaroni,,735991953473572864,"[0, 75]",1031,3287,cocker_spaniel
890,735648611367784448,2016-05-26 01:47:51+00:00,iPhone,*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,https://twitter.com/dog_rates/status/735648611367784448/photo/1,12,10,None,pupper,735648611367784448,"[0, 40]",1005,3722,Pembroke
891,735635087207878657,2016-05-26 00:54:06+00:00,iPhone,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,"https://twitter.com/dog_rates/status/735635087207878657/photo/1,https://twitter.com/dog_rates/status/735635087207878657/photo/1",11,10,Dakota,,735635087207878656,"[0, 76]",2135,5643,pug
892,735274964362878976,2016-05-25 01:03:06+00:00,iPhone,We only rate dogs. Please stop sending in your 31 year old sons that won't get out of your house. Thank you... 11/10 https://t.co/aTU53NNUkt,"https://twitter.com/dog_rates/status/735274964362878976/photo/1,https://twitter.com/dog_rates/status/735274964362878976/photo/1",11,10,None,,735274964362878976,"[0, 116]",4527,12012,
893,735256018284875776,2016-05-24 23:47:49+00:00,iPhone,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,https://twitter.com/dog_rates/status/735256018284875776/photo/1,8,10,Kellogg,doggo,735256018284875776,"[0, 91]",801,3054,Staffordshire_bullterrier
894,735137028879360001,2016-05-24 15:55:00+00:00,iPhone,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,https://twitter.com/dog_rates/status/735137028879360001/photo/1,9,10,Buckley,pupper,735137028879360000,"[0, 120]",874,2871,Walker_hound
895,734912297295085568,2016-05-24 01:02:00+00:00,iPhone,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK,https://twitter.com/dog_rates/status/734912297295085568/photo/1,10,10,Jax,,734912297295085568,"[0, 82]",471,2538,Maltese_dog
896,734787690684657664,2016-05-23 16:46:51+00:00,iPhone,This dog is more successful than I will ever be. 13/10 absolute legend https://t.co/BPoaHySYwA,"https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1,https://twitter.com/dog_rates/status/734787690684657664/photo/1",13,10,None,,734787690684657664,"[0, 70]",5740,11525,golden_retriever
897,734776360183431168,2016-05-23 16:01:50+00:00,iPhone,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,https://twitter.com/dog_rates/status/734776360183431168/photo/1,11,10,Livvie,,734776360183431168,"[0, 115]",487,2312,Siberian_husky
898,733828123016450049,2016-05-21 01:13:53+00:00,iPhone,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,"https://twitter.com/dog_rates/status/733828123016450049/photo/1,https://twitter.com/dog_rates/status/733828123016450049/photo/1",10,10,Terry,,733828123016450048,"[0, 89]",714,3298,beagle
899,733822306246479872,2016-05-21 00:50:46+00:00,iPhone,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,https://twitter.com/dog_rates/status/733822306246479872/photo/1,10,10,Moose,floofer,733822306246479872,"[0, 79]",921,3380,Lhasa
900,733482008106668032,2016-05-20 02:18:32+00:00,iPhone,"""Ello this is dog how may I assist"" ...10/10 https://t.co/jeAENpjH7L",https://twitter.com/dog_rates/status/733482008106668032/photo/1,10,10,None,,733482008106668032,"[0, 44]",851,2874,French_bulldog
901,733460102733135873,2016-05-20 00:51:30+00:00,iPhone,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA,https://twitter.com/dog_rates/status/733460102733135873/photo/1,11,10,Hermione,,733460102733135872,"[0, 95]",1135,3857,chow
902,733109485275860992,2016-05-19 01:38:16+00:00,iPhone,"Like father (doggo), like son (pupper). Both 12/10 https://t.co/pG2inLaOda",https://twitter.com/dog_rates/status/733109485275860992/photo/1,12,10,None,"doggo,pupper",733109485275860992,"[0, 50]",15452,49206,golden_retriever
903,732732193018155009,2016-05-18 00:39:02+00:00,iPhone,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af. 12/10 https://t.co/rVOLuNRpjH,https://twitter.com/dog_rates/status/732732193018155009/photo/1,12,10,Ralpher,,732732193018155008,"[0, 64]",481,2223,Staffordshire_bullterrier
904,732726085725589504,2016-05-18 00:14:46+00:00,iPhone,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,https://twitter.com/dog_rates/status/732726085725589504/photo/1,11,10,Aldrick,,732726085725589504,"[0, 116]",794,3285,Pomeranian
905,732585889486888962,2016-05-17 14:57:41+00:00,iPhone,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37... 10/10 https://t.co/sVnJfWVjUp","https://twitter.com/dog_rates/status/732585889486888962/photo/1,https://twitter.com/dog_rates/status/732585889486888962/photo/1",10,10,None,,732585889486888960,"[0, 96]",712,3351,Staffordshire_bullterrier
906,732375214819057664,2016-05-17 01:00:32+00:00,iPhone,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,https://twitter.com/dog_rates/status/732375214819057664/photo/1,11,10,Kyle,doggo,732375214819057664,"[0, 113]",2273,7407,golden_retriever
907,732005617171337216,2016-05-16 00:31:53+00:00,iPhone,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,"https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1",11,10,Larry,,732005617171337216,"[0, 70]",4859,13643,English_setter
908,731285275100512256,2016-05-14 00:49:30+00:00,iPhone,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,https://twitter.com/dog_rates/status/731285275100512256/photo/1,12,10,Solomon,,731285275100512256,"[0, 72]",899,3214,Pembroke
909,731156023742988288,2016-05-13 16:15:54+00:00,iPhone,Say hello to this unbelievably well behaved squad of doggos. 204/170 would try to pet all at once https://t.co/yGQI3He3xv,https://twitter.com/dog_rates/status/731156023742988288/photo/1,204,170,,,731156023742988288,"[0, 97]",1140,3541,
910,730924654643314689,2016-05-13 00:56:32+00:00,iPhone,We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable... 9/10 https://t.co/2yctWAUZ3Z,https://twitter.com/dog_rates/status/730924654643314689/photo/1,9,10,,,730924654643314688,"[0, 116]",1781,5624,Newfoundland
911,730573383004487680,2016-05-12 01:40:42+00:00,iPhone,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,"https://twitter.com/dog_rates/status/730573383004487680/photo/1,https://twitter.com/dog_rates/status/730573383004487680/photo/1,https://twitter.com/dog_rates/status/730573383004487680/photo/1",10,10,Rooney,pupper,730573383004487680,"[0, 67]",1906,4446,American_Staffordshire_terrier
912,730427201120833536,2016-05-11 15:59:50+00:00,iPhone,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,https://twitter.com/dog_rates/status/730427201120833536/photo/1,11,10,Crystal,,730427201120833536,"[0, 98]",937,3194,Eskimo_dog
913,730211855403241472,2016-05-11 01:44:07+00:00,iPhone,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,https://twitter.com/dog_rates/status/730211855403241472/photo/1,11,10,Ziva,,730211855403241472,"[0, 84]",956,3481,pug
914,730196704625098752,2016-05-11 00:43:55+00:00,iPhone,This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy. 6/10 would still pet https://t.co/rXvcElhoog,https://twitter.com/dog_rates/status/730196704625098752/photo/1,6,10,Charles,,730196704625098752,"[0, 116]",1700,4431,
915,729854734790754305,2016-05-10 02:05:03+00:00,iPhone,Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af. 11/10 would pet so firmly https://t.co/jVxOGKEU0z,https://twitter.com/dog_rates/status/729854734790754305/photo/1,11,10,Ollie,,729854734790754304,"[0, 111]",1009,3708,
916,729838605770891264,2016-05-10 01:00:58+00:00,iPhone,"""Challenge completed"" 
(pupgraded to 12/10) https://t.co/85dTK7XCXB",https://twitter.com/dog_rates/status/729838605770891264/video/1,12,10,None,,729838605770891264,"[0, 43]",338,1597,
917,729823566028484608,2016-05-10 00:01:12+00:00,iPhone,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,https://twitter.com/dog_rates/status/729823566028484608/photo/1,13,10,Stefan,,729823566028484608,"[0, 54]",1122,3646,kelpie
918,729463711119904772,2016-05-09 00:11:16+00:00,iPhone,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,https://twitter.com/dog_rates/status/729463711119904772/photo/1,13,10,Pupcasso,,729463711119904768,"[0, 58]",2082,5307,German_shepherd
919,729113531270991872,2016-05-08 00:59:46+00:00,iPhone,"""Challenge accepted""
10/10 https://t.co/vNjvr5Bl9u","https://twitter.com/dog_rates/status/729113531270991872/photo/1,https://twitter.com/dog_rates/status/729113531270991872/photo/1",10,10,None,,729113531270991872,"[0, 26]",287,1733,
920,728986383096946689,2016-05-07 16:34:32+00:00,iPhone,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B","https://twitter.com/dog_rates/status/728986383096946689/photo/1,https://twitter.com/dog_rates/status/728986383096946689/photo/1",11,10,Puff,,728986383096946688,"[0, 116]",736,2878,Maltese_dog
921,728760639972315136,2016-05-07 01:37:30+00:00,iPhone,"When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq","https://twitter.com/dog_rates/status/728760639972315136/photo/1,https://twitter.com/dog_rates/status/728760639972315136/photo/1",13,10,None,,728760639972315136,"[0, 73]",1535,4277,Pembroke
922,728751179681943552,2016-05-07 00:59:55+00:00,iPhone,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,https://twitter.com/dog_rates/status/728751179681943552/photo/1,10,10,Flurpson,,728751179681943552,"[0, 57]",614,2530,Saint_Bernard
923,728653952833728512,2016-05-06 18:33:34+00:00,iPhone,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 https://t.co/O10zjJ2Ixs,"https://twitter.com/dog_rates/status/728653952833728512/photo/1,https://twitter.com/dog_rates/status/728653952833728512/photo/1,https://twitter.com/dog_rates/status/728653952833728512/photo/1",8,10,Coleman,,728653952833728512,"[0, 83]",945,3054,
924,728409960103686147,2016-05-06 02:24:02+00:00,iPhone,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr,https://twitter.com/dog_rates/status/728409960103686147/photo/1,10,10,Wallace,,728409960103686144,"[0, 115]",1820,4489,Saint_Bernard
925,728387165835677696,2016-05-06 00:53:27+00:00,iPhone,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",https://twitter.com/dog_rates/status/728387165835677696/photo/1,12,10,Enchilada,,728387165835677696,"[0, 113]",875,3418,collie
926,728046963732717569,2016-05-05 02:21:37+00:00,iPhone,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,https://twitter.com/dog_rates/status/728046963732717569/photo/1,11,10,Raymond,,728046963732717568,"[0, 81]",1080,3920,Newfoundland
927,728035342121635841,2016-05-05 01:35:26+00:00,iPhone,This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh,"https://twitter.com/dog_rates/status/728035342121635841/photo/1,https://twitter.com/dog_rates/status/728035342121635841/photo/1",12,10,,pupper,728035342121635840,"[0, 60]",1507,4150,Shih-Tzu
928,728015554473250816,2016-05-05 00:16:48+00:00,iPhone,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,https://twitter.com/dog_rates/status/728015554473250816/photo/1,11,10,Rueben,pupper,728015554473250816,"[0, 75]",989,3777,cocker_spaniel
929,727685679342333952,2016-05-04 02:26:00+00:00,iPhone,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,https://twitter.com/dog_rates/status/727685679342333952/photo/1,12,10,Cilantro,,727685679342333952,"[0, 96]",572,2719,Border_collie
930,727644517743104000,2016-05-03 23:42:26+00:00,iPhone,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,"https://twitter.com/dog_rates/status/727644517743104000/photo/1,https://twitter.com/dog_rates/status/727644517743104000/photo/1",13,10,None,doggo,727644517743104000,"[0, 55]",1584,5373,Great_Pyrenees
931,727524757080539137,2016-05-03 15:46:33+00:00,iPhone,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,"https://twitter.com/dog_rates/status/727524757080539137/photo/1,https://twitter.com/dog_rates/status/727524757080539137/photo/1",10,10,None,pupper,727524757080539136,"[0, 96]",1079,4097,Pomeranian
932,727314416056803329,2016-05-03 01:50:44+00:00,iPhone,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,"https://twitter.com/dog_rates/status/727314416056803329/photo/1,https://twitter.com/dog_rates/status/727314416056803329/photo/1,https://twitter.com/dog_rates/status/727314416056803329/photo/1",11,10,None,pupper,727314416056803328,"[0, 93]",670,3061,toy_poodle
